fund_term_clause_id,fund_id,lp_id,lp_name,share_class_name,perspective,term_scope,overrides_fund_term_id,effective_date,effective_end_date,source_document_id,metric_id,clause_title,value_raw,value_text,currency,provenance_type,source_page,source_anchor,extractor_version,synthetic_parameter_set_id,record_status
CLAUSEINT_1E26362E8A014008B200,FUND_0912,,,,fund_total,base_fund,,2010-01-01,2022-12-31,,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,,SYNTHETIC,,data/integrated/cell-lineage.csv,,INTEGRATED_COMPLETION_V1,ACTIVE
CLAUSEINT_A90C562ECDD5C7E19B96,FUND_0913,,,,fund_total,base_fund,,2006-01-01,2018-12-31,,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,,SYNTHETIC,,data/integrated/cell-lineage.csv,,INTEGRATED_COMPLETION_V1,ACTIVE
CLAUSEINT_98A847D4221198C40530,FUND_0914,,,,fund_total,base_fund,,2017-01-01,2029-12-31,,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,,SYNTHETIC,,data/integrated/cell-lineage.csv,,INTEGRATED_COMPLETION_V1,ACTIVE
CLAUSEINT_3F149930CD7B116B1B94,FUND_0915,,,,fund_total,base_fund,,2005-01-01,2017-12-31,,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,,SYNTHETIC,,data/integrated/cell-lineage.csv,,INTEGRATED_COMPLETION_V1,ACTIVE
CLAUSEINT_E76CDF8E394113DADED5,FUND_0916,,,,fund_total,base_fund,,2022-01-01,2034-12-31,,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,,SYNTHETIC,,data/integrated/cell-lineage.csv,,INTEGRATED_COMPLETION_V1,ACTIVE
CLAUSEINT_B02919DEBA2255623BF4,FUND_0917,,,,fund_total,base_fund,,2020-01-01,2032-12-31,,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,,SYNTHETIC,,data/integrated/cell-lineage.csv,,INTEGRATED_COMPLETION_V1,ACTIVE
CLAUSEINT_DB45828CFA90EC5F5CF9,FUND_0918,,,,fund_total,base_fund,,2012-01-01,2024-12-31,,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,,SYNTHETIC,,data/integrated/cell-lineage.csv,,INTEGRATED_COMPLETION_V1,ACTIVE
CLAUSEINT_EDE1434E8F3495A1DD26,FUND_0919,,,,fund_total,base_fund,,2016-01-01,2028-12-31,,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,,SYNTHETIC,,data/integrated/cell-lineage.csv,,INTEGRATED_COMPLETION_V1,ACTIVE
CLAUSEINT_B4AC6C789A4D6147FC61,FUND_0920,,,,fund_total,base_fund,,2022-01-01,2034-12-31,,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,,SYNTHETIC,,data/integrated/cell-lineage.csv,,INTEGRATED_COMPLETION_V1,ACTIVE
CLAUSEINT_115B374CBBAC56ED0ABD,FUND_0921,,,,fund_total,base_fund,,2018-01-01,2030-12-31,,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,,SYNTHETIC,,data/integrated/cell-lineage.csv,,INTEGRATED_COMPLETION_V1,ACTIVE
CLAUSEINT_7D85AF57B89C429FE9B7,FUND_0922,,,,fund_total,base_fund,,2022-01-01,2034-12-31,,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,,SYNTHETIC,,data/integrated/cell-lineage.csv,,INTEGRATED_COMPLETION_V1,ACTIVE
CLAUSEINT_C01FA45B169CCEEB2BDC,FUND_0923,,,,fund_total,base_fund,,2022-01-01,2034-12-31,,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,,SYNTHETIC,,data/integrated/cell-lineage.csv,,INTEGRATED_COMPLETION_V1,ACTIVE
CLAUSEINT_980331DD804E1EAD760A,FUND_0924,,,,fund_total,base_fund,,2022-01-01,2034-12-31,,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,,SYNTHETIC,,data/integrated/cell-lineage.csv,,INTEGRATED_COMPLETION_V1,ACTIVE
CLAUSEINT_2F0514E02381C2E8DEE3,FUND_0925,,,,fund_total,base_fund,,2014-01-01,2026-12-31,,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,,SYNTHETIC,,data/integrated/cell-lineage.csv,,INTEGRATED_COMPLETION_V1,ACTIVE
CLAUSEINT_9F2A44DF268BC53D8F4B,FUND_0926,,,,fund_total,base_fund,,2004-01-01,2016-12-31,,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,,SYNTHETIC,,data/integrated/cell-lineage.csv,,INTEGRATED_COMPLETION_V1,ACTIVE
CLAUSEINT_630BBC93AD70BA18D650,FUND_0927,,,,fund_total,base_fund,,2015-01-01,2027-12-31,,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,,SYNTHETIC,,data/integrated/cell-lineage.csv,,INTEGRATED_COMPLETION_V1,ACTIVE
CLAUSEINT_27289413C3AEC41D39BA,FUND_0928,,,,fund_total,base_fund,,2022-01-01,2034-12-31,,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,,SYNTHETIC,,data/integrated/cell-lineage.csv,,INTEGRATED_COMPLETION_V1,ACTIVE
CLAUSEINT_5120DFD1A646326BBCBD,FUND_0929,,,,fund_total,base_fund,,2021-01-01,2033-12-31,,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,,SYNTHETIC,,data/integrated/cell-lineage.csv,,INTEGRATED_COMPLETION_V1,ACTIVE
CLAUSEINT_258ABFB24A8E394B3B1E,FUND_0930,,,,fund_total,base_fund,,2015-01-01,2027-12-31,,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,,SYNTHETIC,,data/integrated/cell-lineage.csv,,INTEGRATED_COMPLETION_V1,ACTIVE
CLAUSEINT_4D204D6BE9BD8C26D114,FUND_0931,,,,fund_total,base_fund,,2021-01-01,2033-12-31,,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,,SYNTHETIC,,data/integrated/cell-lineage.csv,,INTEGRATED_COMPLETION_V1,ACTIVE
CLAUSEINT_7696DEF4B91E5A26EF3C,FUND_0932,,,,fund_total,base_fund,,2018-01-01,2030-12-31,,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,,SYNTHETIC,,data/integrated/cell-lineage.csv,,INTEGRATED_COMPLETION_V1,ACTIVE
CLAUSEINT_D51379947A236F4B7D87,FUND_0933,,,,fund_total,base_fund,,2023-01-01,2035-12-31,,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,,SYNTHETIC,,data/integrated/cell-lineage.csv,,INTEGRATED_COMPLETION_V1,ACTIVE
CLAUSEINT_E22360CC43FAD4293C72,FUND_0934,,,,fund_total,base_fund,,2001-01-01,2013-12-31,,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,,SYNTHETIC,,data/integrated/cell-lineage.csv,,INTEGRATED_COMPLETION_V1,ACTIVE
CLAUSEINT_6EF2FC11C8E64125C602,FUND_0935,,,,fund_total,base_fund,,2005-01-01,2017-12-31,,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,,SYNTHETIC,,data/integrated/cell-lineage.csv,,INTEGRATED_COMPLETION_V1,ACTIVE
CLAUSEINT_A8C861EE479CBA5DE08B,FUND_0936,,,,fund_total,base_fund,,2008-01-01,2020-12-31,,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,,SYNTHETIC,,data/integrated/cell-lineage.csv,,INTEGRATED_COMPLETION_V1,ACTIVE
CLAUSEINT_3D28DBBF77D3BC1DED5A,FUND_0937,,,,fund_total,base_fund,,2014-01-01,2026-12-31,,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,,SYNTHETIC,,data/integrated/cell-lineage.csv,,INTEGRATED_COMPLETION_V1,ACTIVE
CLAUSEINT_46C5EBDAEFD59F17EF56,FUND_0938,,,,fund_total,base_fund,,2016-01-01,2028-12-31,,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,,SYNTHETIC,,data/integrated/cell-lineage.csv,,INTEGRATED_COMPLETION_V1,ACTIVE
CLAUSEINT_753C86B3F1815CC5C737,FUND_0939,,,,fund_total,base_fund,,2014-01-01,2026-12-31,,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,,SYNTHETIC,,data/integrated/cell-lineage.csv,,INTEGRATED_COMPLETION_V1,ACTIVE
CLAUSEINT_A8DA0646BF07E31C5C44,FUND_0940,,,,fund_total,base_fund,,2019-01-01,2031-12-31,,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,,SYNTHETIC,,data/integrated/cell-lineage.csv,,INTEGRATED_COMPLETION_V1,ACTIVE
CLAUSEINT_EDCD42F43A0244A61136,FUND_0941,,,,fund_total,base_fund,,2006-01-01,2018-12-31,,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,,SYNTHETIC,,data/integrated/cell-lineage.csv,,INTEGRATED_COMPLETION_V1,ACTIVE
CLAUSEINT_2526237F27E04535D10D,FUND_0942,,,,fund_total,base_fund,,2017-01-01,2029-12-31,,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,,SYNTHETIC,,data/integrated/cell-lineage.csv,,INTEGRATED_COMPLETION_V1,ACTIVE
CLAUSEINT_2DD341BC2AB96BAD4B22,FUND_0943,,,,fund_total,base_fund,,2015-01-01,2027-12-31,,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,,SYNTHETIC,,data/integrated/cell-lineage.csv,,INTEGRATED_COMPLETION_V1,ACTIVE
CLAUSEINT_C8C8DE71808ACF8C15B8,FUND_0944,,,,fund_total,base_fund,,2021-01-01,2033-12-31,,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,,SYNTHETIC,,data/integrated/cell-lineage.csv,,INTEGRATED_COMPLETION_V1,ACTIVE
CLAUSEINT_ECC97F3FD4C7B15F795B,FUND_0945,,,,fund_total,base_fund,,2016-01-01,2028-12-31,,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,,SYNTHETIC,,data/integrated/cell-lineage.csv,,INTEGRATED_COMPLETION_V1,ACTIVE
CLAUSEINT_2C921D61551F437AB079,FUND_0946,,,,fund_total,base_fund,,2013-01-01,2025-12-31,,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,,SYNTHETIC,,data/integrated/cell-lineage.csv,,INTEGRATED_COMPLETION_V1,ACTIVE
CLAUSEINT_61C1C50C9EF4864E0E47,FUND_0948,,,,fund_total,base_fund,,2022-01-01,2034-12-31,,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,,SYNTHETIC,,data/integrated/cell-lineage.csv,,INTEGRATED_COMPLETION_V1,ACTIVE
CLAUSEINT_09A4E738FFB0040B2920,FUND_0949,,,,fund_total,base_fund,,2018-01-01,2030-12-31,,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,,SYNTHETIC,,data/integrated/cell-lineage.csv,,INTEGRATED_COMPLETION_V1,ACTIVE
CLAUSEINT_3CB0A6136179C7FF515E,FUND_0950,,,,fund_total,base_fund,,2024-01-01,2036-12-31,,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,,SYNTHETIC,,data/integrated/cell-lineage.csv,,INTEGRATED_COMPLETION_V1,ACTIVE
CLAUSEINT_F5A2AD400B48CC00810B,FUND_0951,,,,fund_total,base_fund,,2014-01-01,2026-12-31,,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,,SYNTHETIC,,data/integrated/cell-lineage.csv,,INTEGRATED_COMPLETION_V1,ACTIVE
CLAUSEINT_9E1C26BA6FD9C2A8AAAF,FUND_0952,,,,fund_total,base_fund,,2021-01-01,2033-12-31,,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,,SYNTHETIC,,data/integrated/cell-lineage.csv,,INTEGRATED_COMPLETION_V1,ACTIVE
CLAUSEINT_93BAAB13E5738F764DB0,FUND_0953,,,,fund_total,base_fund,,2009-01-01,2021-12-31,,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,,SYNTHETIC,,data/integrated/cell-lineage.csv,,INTEGRATED_COMPLETION_V1,ACTIVE
